timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-09-10T18:11:31,codecarbon,ddd197b7-5025-4764-b6f4-cc8f8543192e,91.31289625167848,0.000289908490341,3.174890976428921e-06,27.0,0.0,5.754446983337402,0.0006848193848133,0.0,0.0001333984549771,0.0008182178397904,Germany,DEU,bavaria,,,Windows-10-10.0.22621-SP0,3.10.9,2.2.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,11.0783,49.4527,15.345191955566406,machine,N,1.0
2023-09-10T18:13:48,codecarbon,11436b38-c048-46f9-965c-887f09ff741a,91.335458278656,0.0002899705265383,3.174785915604066e-06,27.0,0.0,5.754446983337402,0.0006850159370899,0.0,0.000133376989409,0.0008183929264989,Germany,DEU,bavaria,,,Windows-10-10.0.22621-SP0,3.10.9,2.2.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,11.0783,49.4527,15.345191955566406,machine,N,1.0
2023-09-10T18:17:46,codecarbon,8f037f00-935c-46e2-a727-f176f932e342,91.328679561615,0.0002899516631786,3.1748150150695634e-06,27.0,0.0,5.754446983337402,0.0006849650967121,0.0,0.0001333745911343,0.0008183396878464,Germany,DEU,bavaria,,,Windows-10-10.0.22621-SP0,3.10.9,2.2.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,11.0783,49.4527,15.345191955566406,machine,N,1.0
2023-09-10T18:25:58,codecarbon,cbfaccbd-3dbd-450e-8087-82ec6926225f,90.72780442237854,0.0002900581962866,3.1970154919243586e-06,27.0,0.0,5.754446983337402,0.0006804377263784,0.0,0.0001382026332052,0.0008186403595837,Germany,DEU,bavaria,,,Windows-10-10.0.22621-SP0,3.10.9,2.2.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,11.0783,49.4527,15.345191955566406,machine,N,1.0
2023-09-10T18:47:42,codecarbon,034ce71e-546b-4763-93d6-8717b84021fa,91.31882882118224,0.0002902596886134,3.178530565496088e-06,27.0,0.0,5.754446983337402,0.0006848761725425,0.0,0.0001343328651649,0.0008192090377075,Germany,DEU,bavaria,,,Windows-10-10.0.22621-SP0,3.10.9,2.2.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,11.0783,49.4527,15.345191955566406,machine,N,1.0
2023-09-10T18:51:53,codecarbon,e8eb2d7a-c77a-4932-b01d-fa6161469a3d,91.31451392173769,0.0002899104218013,3.174855883806321e-06,27.0,0.0,5.754446983337402,0.0006848513656854,0.0,0.000133371925326,0.0008182232910115,Germany,DEU,bavaria,,,Windows-10-10.0.22621-SP0,3.10.9,2.2.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,11.0783,49.4527,15.345191955566406,machine,N,1.0
2023-09-10T18:55:18,codecarbon,c99237ae-ac5c-4b2b-933d-2f23131ff62c,91.32998704910278,0.0002899590937001,3.174850923216551e-06,27.0,0.0,5.754446983337402,0.0006849598056077,0.0,0.0001334008536329,0.0008183606592407,Germany,DEU,bavaria,,,Windows-10-10.0.22621-SP0,3.10.9,2.2.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,11.0783,49.4527,15.345191955566406,machine,N,1.0
2023-09-23T22:16:04,codecarbon,e6ba9aab-4fda-4b79-8a63-d19a91fc4318,90.71987080574036,0.0002899808412607,3.196442396635596e-06,27.0,0.0,5.754446983337402,0.0006803727042675,0.0,0.0001380493337966,0.0008184220380641,Germany,DEU,bavaria,,,Windows-10-10.0.22621-SP0,3.10.9,2.2.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,11.0783,49.4527,15.345191955566406,machine,N,1.0
2023-09-24T00:34:56,codecarbon,3bcac4f9-6a3e-4469-aaee-299c1b6a53b1,90.68239116668701,0.00028988915496603874,3.1967524371206935e-06,27.0,0.0,5.754446983337402,0.0006801089411973953,0.0,0.0001380543277567862,0.0008181632689541815,Germany,DEU,hesse,,,Windows-10-10.0.22621-SP0,3.10.9,2.2.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,9.4066,50.422,15.345191955566406,machine,N,1.0
